"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSAtitle","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","56 ","80","Elect Equip - Tact Int Rel Act (TIARA)","9654BU4050","Drug Interdiction Program (Dip) (TIARA)","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","57 ","80","Elect Equip - Tact Int Rel Act (TIARA)","9690BZ7316","DCGS-A (MIP)","A","Weapon System Cost","Add","U",,2015,"Total",,,192038,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","58 ","80","Elect Equip - Tact Int Rel Act (TIARA)","9692BZ8401","Joint Tactical Ground Station (JTAGS)","A","Weapon System Cost","Add","U",,2015,"Total",,,5286,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","59 ","80","Elect Equip - Tact Int Rel Act (TIARA)","9704BA0326","Trojan (MIP)","A","Weapon System Cost","Add","U",,2015,"Total",,,15214,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","60 ","80","Elect Equip - Tact Int Rel Act (TIARA)","9912BZ9750","Mod of In-Svc Equip (Intel Spt) (MIP)","A","Weapon System Cost","Add","U",,2015,"Total",,,3901,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","61 ","80","Elect Equip - Tact Int Rel Act (TIARA)","9925BK5275","CI HUMINT Auto Reprting and Coll(CHARCS)","A","Weapon System Cost","Add","U",,2015,"Total",,,14302,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","62 ","80","Elect Equip - Tact Int Rel Act (TIARA)","9928B10001","Close Access Target Reconnaissance (CATR)","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","63 ","80","Elect Equip - Tact Int Rel Act (TIARA)","9931B88605","Machine Foreign Language Translation System-M","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","64 ","83","Elect Equip - Electronic Warfare (EW)","8387B05201","Lightweight Counter Mortar Radar","A","Weapon System Cost","Add","U",,2015,"Total",,,24828,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","65 ","83","Elect Equip - Electronic Warfare (EW)","8488K00002","EW Planning & Management Tools (EWPMT)","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","66 ","83","Elect Equip - Electronic Warfare (EW)","8489W60001","Air Vigilance (AV)","A","Weapon System Cost","Add","U",,2015,"Total",,,7000,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","67 ","83","Elect Equip - Electronic Warfare (EW)","8490VA8000","Crew","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","68 ","83","Elect Equip - Electronic Warfare (EW)","9926BL5287","Family Of Persistent Surveillance Capabilitie","A","Weapon System Cost","Add","U",,2015,"Total",,,32083,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","69 ","83","Elect Equip - Electronic Warfare (EW)","9996BL5283","Counterintelligence/Security Countermeasures","A","Weapon System Cost","Add","U",,2015,"Total",,,48820,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","70 ","83","Elect Equip - Electronic Warfare (EW)","9997BL5285","CI Modernization","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","71 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0125WK5057","Sentinel Mods","A","Weapon System Cost","Add","U",,2015,"Total",,,44305,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","72 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0140KA3500","Night Vision Devices","A","Weapon System Cost","Add","U",,2015,"Total",,,138601,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","73 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0142K38300","Long Range Advanced Scout Surveillance System","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","74 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0155K35110","Small Tactical Optical Rifle Mounted MLRF","A","Weapon System Cost","Add","U",,2015,"Total",,,18520,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","75 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0170AD5311","Green Laser Interdiction System (GLIS)","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","76 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0173BZ0501","Indirect Fire Protection Family of Systems","A","Weapon System Cost","Add","U",,2015,"Total",,,68296,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","77 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0177K22001","Family of Weapon Sights (FWS)","A","Weapon System Cost","Add","U",,2015,"Total",,,31205,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","78 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0178AD3200","Artillery Accuracy Equip","A","Weapon System Cost","Add","U",,2015,"Total",,,4896,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","79 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0200K27900","Profiler","A","Weapon System Cost","Add","U",,2015,"Total",,,3115,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0224BZ7325","Mod of In-Svc Equip (Firefinder Radars)","A","Weapon System Cost","Add","U",,2015,"Total",,,4186,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","81 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0245W61990","Joint Battle Command - Platform (JBC-P)","A","Weapon System Cost","Add","U",,2015,"Total",,,87892,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","82 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0254K32101","Joint Effects Targeting System (JETS)","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","83 ","86","Elect Equip - Tactical Surv. (Tac Surv)","0255KA3100","Mod of In-Svc Equip (LLDR)","A","Weapon System Cost","Add","U",,2015,"Total",,,14085,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","84 ","86","Elect Equip - Tactical Surv. (Tac Surv)","5726K99200","Computer Ballistics:  LHMBC XM32","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","85 ","86","Elect Equip - Tactical Surv. (Tac Surv)","7500K99300","Mortar Fire Control System","A","Weapon System Cost","Add","U",,2015,"Total",,,29040,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86 ","86","Elect Equip - Tactical Surv. (Tac Surv)","8386BA5500","Counterfire Radars","A","Weapon System Cost","Add","U",,2015,"Total",,,159050,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","87 ","89","Elect Equip - Tactical C2 Systems","9060B28501","Fire Support C2 Family","A","Weapon System Cost","Add","U",,2015,"Total",,,13823,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","88 ","89","Elect Equip - Tactical C2 Systems","9142W34600","Battle Command Sustainment Support System","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89 ","89","Elect Equip - Tactical C2 Systems","9262AD5050","Faad C2","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","90 ","89","Elect Equip - Tactical C2 Systems","9266AD5070","AIR & MSL Defense Planning & Control Sys","A","Weapon System Cost","Add","U",,2015,"Total",,,27374,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","91 ","89","Elect Equip - Tactical C2 Systems","9280BZ5075","IAMD Battle Command System","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","92 ","89","Elect Equip - Tactical C2 Systems","9442BD3955","Life Cycle Software Support (LCSS)","A","Weapon System Cost","Add","U",,2015,"Total",,,2508,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","93 ","89","Elect Equip - Tactical C2 Systems","9705BA9301","Network Management Initialization and Service","A","Weapon System Cost","Add","U",,2015,"Total",,,21524,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","94 ","89","Elect Equip - Tactical C2 Systems","9742BA9320","Maneuver Control System (MCS)","A","Weapon System Cost","Add","U",,2015,"Total",,,95455,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","95 ","89","Elect Equip - Tactical C2 Systems","9875W30001","Global Combat Support System-Army (GCSS-A)","A","Weapon System Cost","Add","U",,2015,"Total",,,118600,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","96 ","89","Elect Equip - Tactical C2 Systems","9921B66701","Integrated Personnel and Pay System-Army (IPP","A","Weapon System Cost","Add","U",,2015,"Total",,,16970,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","97 ","89","Elect Equip - Tactical C2 Systems","9934W60002","Logistics Automation","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","98 ","89","Elect Equip - Tactical C2 Systems","9966BZ9966","Reconnaissance and Surveying Instrument Set","A","Weapon System Cost","Add","U",,2015,"Total",,,10113,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","99 ","89","Elect Equip - Tactical C2 Systems","9971B99901","Mod of In-Svc Equipment (ENFIRE)","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","100","92","Elect Equip - Automation","3001BE4169","Army Training Modernization","A","Weapon System Cost","Add","U",,2015,"Total",,,9015,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","101","92","Elect Equip - Automation","3002BD3000","Automated Data Processing Equip","A","Weapon System Cost","Add","U",,2015,"Total",,,152282,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","102","92","Elect Equip - Automation","3004B55500","General Fund Enterprise Business Systems Fam","A","Weapon System Cost","Add","U",,2015,"Total",,,16581,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","103","92","Elect Equip - Automation","3005B66501","High Perf Computing Mod Pgm (HPCMP)","A","Weapon System Cost","Add","U",,2015,"Total",,,65252,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","104","92","Elect Equip - Automation","9956BE4167","Reserve Component Automation Sys (RCAS)","A","Weapon System Cost","Add","U",,2015,"Total",,,17631,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","105","95","Elect Equip - Audio Visual Sys (A/V)","9988BK5289","Items Less Than $5.0M (A/V)","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","106","95","Elect Equip - Audio Visual Sys (A/V)","9998BL5300","Items Less Than $5M (Surveying Equipment)","A","Weapon System Cost","Add","U",,2015,"Total",,,5437,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","107","98","Elect Equip - Support","2716BF5400","Production Base Support (C-E)","A","Weapon System Cost","Add","U",,2015,"Total",,,426,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","108","98","Elect Equip - Support","2723B88801","BCT Emerging Technologies","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","","02","Communications and Electronics Equipment","","99","Classified Programs","9999999999","Classified Programs","","","Add","U",,2015,"Total",,,4619,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","109","10","Chemical Defensive Equipment","2205W01103","Protective Systems","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","110","10","Chemical Defensive Equipment","2224M11205","Family of Non-Lethal Equipment  (FNLE)","A","Weapon System Cost","Add","U",,2015,"Total",,,937,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","111","10","Chemical Defensive Equipment","2300M90101","Base Defense Systems (BDS)","A","Weapon System Cost","Add","U",,2015,"Total",,,1930,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","112","10","Chemical Defensive Equipment","4516M01001","CBRN Defense","A","Weapon System Cost","Add","U",,2015,"Total",,,17468,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","113","15","Bridging Equipment","2831MX0100","Tactical Bridging","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","114","15","Bridging Equipment","3542MA8890","Tactical Bridge, Float-Ribbon","A","Weapon System Cost","Add","U",,2015,"Total",,,5442,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","115","15","Bridging Equipment","3758G06520","Bridge Supplemental Set","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","116","15","Bridging Equipment","3974G07000","Common Bridge Transporter (CBT) Recap","A","Weapon System Cost","Add","U",,2015,"Total",,,11013,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","117","20","Engineer (Non-Construction) Equipment","2881R68400","Grnd Standoff Mine Detectn Sysm (GSTAMIDS)","A","Weapon System Cost","Add","U",,2015,"Total",,,37649,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","118","20","Engineer (Non-Construction) Equipment","2889R64001","Husky Mounted Detection System (HMDS)","A","Weapon System Cost","Add","U",,2015,"Total",,,18545,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","119","20","Engineer (Non-Construction) Equipment","4865M80400","Robotic Combat Support System (RCSS)","A","Weapon System Cost","Add","U",,2015,"Total",,,4701,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","120","20","Engineer (Non-Construction) Equipment","4867W12001","EOD Robotics Systems Recapitalization","A","Weapon System Cost","Add","U",,2015,"Total",,,6346,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","121","20","Engineer (Non-Construction) Equipment","5900MA9200","Explosive Ordnance Disposal Eqpmt (EOD EQPMT)","A","Weapon System Cost","Add","U",,2015,"Total",,,15856,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","122","20","Engineer (Non-Construction) Equipment","5912M60001","Remote Demolition Systems","A","Weapon System Cost","Add","U",,2015,"Total",,,4485,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","123","20","Engineer (Non-Construction) Equipment","5943MA7700","< $5m, Countermine Equipment","A","Weapon System Cost","Add","U",,2015,"Total",,,2938,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","124","20","Engineer (Non-Construction) Equipment","8500R12001","Family of Boats and Motors","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","125","25","Combat Service Support Equipment","0100MF9000","Heaters and ECU'S","A","Weapon System Cost","Add","U",,2015,"Total",,,9235,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","126","25","Combat Service Support Equipment","8380M82700","Laundries, Showers And Latrines","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","127","25","Combat Service Support Equipment","8796MA6800","Soldier Enhancement","A","Weapon System Cost","Add","U",,2015,"Total",,,1677,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","128","25","Combat Service Support Equipment","8822G01101","Personnel Recovery Support System (PRSS)","A","Weapon System Cost","Add","U",,2015,"Total",,,10728,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","129","25","Combat Service Support Equipment","8825R80501","Ground Soldier System","A","Weapon System Cost","Add","U",,2015,"Total",,,71761,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","130","25","Combat Service Support Equipment","8827R80800","Mobile Soldier Power","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","131","25","Combat Service Support Equipment","8860M80200","Force Provider","A","Weapon System Cost","Add","U",,2015,"Total",,,51500,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","132","25","Combat Service Support Equipment","9120M65800","Field Feeding Equipment","A","Weapon System Cost","Add","U",,2015,"Total",,,15179,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","133","25","Combat Service Support Equipment","9140MA7804","Cargo Aerial Del & Personnel Parachute System","A","Weapon System Cost","Add","U",,2015,"Total",,,30774,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","134","25","Combat Service Support Equipment","9197R16500","Mortuary Affairs Systems","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","135","25","Combat Service Support Equipment","9462R70001","Family of Engr Combat and Construction Sets","A","Weapon System Cost","Add","U",,2015,"Total",,,41967,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","136","25","Combat Service Support Equipment","9530ML5301","Items Less Than $5M (Eng Spt)","A","Weapon System Cost","Add","U",,2015,"Total",,,20090,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","137","30","Petroleum Equipment","0725MB6400","Quality Surveillance Equipment","A","Weapon System Cost","Add","U",,2015,"Total",,,1435,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","138","30","Petroleum Equipment","4700MA6000","Distribution Systems, Petroleum & Water","A","Weapon System Cost","Add","U",,2015,"Total",,,40692,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","139","40","Medical Equipment","7500MN1000","Combat Support Medical","A","Weapon System Cost","Add","U",,2015,"Total",,,46957,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","140","45","Maintenance Equipment","0639G05301","Mobile Maintenance Equipment Systems","A","Weapon System Cost","Add","U",,2015,"Total",,,23758,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","141","45","Maintenance Equipment","9562ML5345","Items Less Than $5.0M (Maint Eq)","A","Weapon System Cost","Add","U",,2015,"Total",,,2789,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","142","50","Construction Equipment","0375R03800","Grader, Road Mtzd, Hvy, 6x4 (CCE)","A","Weapon System Cost","Add","U",,2015,"Total",,,5827,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","143","50","Construction Equipment","0822RA0100","Scrapers,  Earthmoving","A","Weapon System Cost","Add","U",,2015,"Total",,,14926,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","144","50","Construction Equipment","3410X02300","Compactor","A","Weapon System Cost","Add","U",,2015,"Total",,,4348,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","145","50","Construction Equipment","4428X01500","Hydraulic Excavator","A","Weapon System Cost","Add","U",,2015,"Total",,,4938,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","146","50","Construction Equipment","4700M05800","Tractor, Full Tracked","A","Weapon System Cost","Add","U",,2015,"Total",,,34071,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","147","50","Construction Equipment","4734R06701","All Terrain Cranes","A","Weapon System Cost","Add","U",,2015,"Total",,,4938,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","148","50","Construction Equipment","6445M08100","Plant, Asphalt Mixing","A","Weapon System Cost","Add","U",,2015,"Total",,,667,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","149","50","Construction Equipment","7495R05901","High Mobility Engineer Excavator (HMEE)","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","150","50","Construction Equipment","9090R07001","Enhanced Rapid Airfield Construction Capap","A","Weapon System Cost","Add","U",,2015,"Total",,,14924,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","151","50","Construction Equipment","9113R07005","Family of Diver Support Equipment","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","152","50","Construction Equipment","9120M05500","Const Equip Esp","A","Weapon System Cost","Add","U",,2015,"Total",,,15933,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","153","50","Construction Equipment","9462ML5350","Items Less Than $5.0M (Const Equip)","A","Weapon System Cost","Add","U",,2015,"Total",,,6749,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","154","55","Rail Float Containerization Equipment","3569M11101","Army Watercraft Esp","A","Weapon System Cost","Add","U",,2015,"Total",,,3509,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","155","55","Rail Float Containerization Equipment","9552ML5355","Items Less Than $5.0M (Float/Rail)","A","Weapon System Cost","Add","U",,2015,"Total",,,2166,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","156","60","Generators","0426MA9800","Generators and Associated Equip","A","Weapon System Cost","Add","U",,2015,"Total",,,115190,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","157","60","Generators","9012R42501","Tactical Electric Power Recapitalization","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","158","65","Material Handling Equipment","5382M41200","Rough Terrain Container Handler (RTCH)","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","159","65","Material Handling Equipment","5558G41001","Family of Forklifts","A","Weapon System Cost","Add","U",,2015,"Total",,,14327,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","160","70","Training Equipment","1780MA6600","Combat Training Centers Support","A","Weapon System Cost","Add","U",,2015,"Total",,,65062,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","161","70","Training Equipment","2062NA0100","Training Devices, Nonsystem","A","Weapon System Cost","Add","U",,2015,"Total",,,106295,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","162","70","Training Equipment","6650NA0170","Close Combat Tactical Trainer","A","Weapon System Cost","Add","U",,2015,"Total",,,13406,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","163","70","Training Equipment","6800NA0173","Aviation Combined Arms Tactical Trainer","A","Weapon System Cost","Add","U",,2015,"Total",,,10040,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","164","70","Training Equipment","6860NA0176","Gaming Technology In Support of Army Training","A","Weapon System Cost","Add","U",,2015,"Total",,,10165,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","165","80","Test Measure and Dig Equipment (TMD)","0100N10000","Calibration Sets Equipment","A","Weapon System Cost","Add","U",,2015,"Total",,,5726,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","166","80","Test Measure and Dig Equipment (TMD)","0200MB4000","Integrated Family of Test Equipment (IFTE)","A","Weapon System Cost","Add","U",,2015,"Total",,,37482,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","167","80","Test Measure and Dig Equipment (TMD)","0600N11000","Test Equipment Modernization (TEMOD)","A","Weapon System Cost","Add","U",,2015,"Total",,,13061,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","168","90","Other Support Equipment","0000M62550","M25 Stabilized Binocular","A","Weapon System Cost","Add","U",,2015,"Total",,,0,,,,,,,,,
,2016,"2035A",,,"Other Procurement, Army","ARMY","03","Other Support Equipment","169","90","Other Support Equipment","0017M80101","Rapid Equipping Soldier Support Equipment","A","Weapon System Cost","Add","U",,2015,"Total",,,22380,,,,,,,,,
