TAS Agency,TAS Major Program,TAS Sub Program,Department ID,Department Name,Contracting Agency ID,Contracting Agency Name,Contracting Office ID,Contracting Office Name,Contracting Office Region,PIID,Modification Number,Transaction Number,Referenced IDV PIID,Date Signed,Effective Date,Completion Date,Est. Ultimate Completion Date,Last Date to Order,Funding Agency ID,Funding Agency Name,Funding Office ID,Funding Office Name,Product or Service Code,Product or Service Description,NAICS Code,NAICS Description,Description of Requirement,Principal Place of Performance County Name,Principal Place of Performance Location Name,Principal Place of Performance State Code,Congressional District - Place of Performance,Principal Place of Performance Zip Code,Principal Place of Performance Country Name,Country of Origin,Extent Competed,Reason Not Competed,Solicitation Procedures,Type of Set Aside,Statutory Exceptions to Fair Opportunity,Type Of Contract Pricing,Award Type,Reason For Modification,DUNS Number,Vendor Name,Vendor Address Line 1,Vendor Address Line 2,Vendor Address City,Vendor Address State Name,Vendor Address Zip Code,Vendor Address Country Name,Vendor Congressional District,Is Vendor Business Type - 8(a) Firm,Is Vendor Business Type - 8a Joint Venture,Is Vendor Business Type - HUBZone Firm,Is Vendor Business Type - SDB Concern,Is Vendor Business Type - Self-Certifed Small Disadvantaged Business,Is Vendor Business Type - Veteran Owned,Is Vendor Business Type - Service Disabled Vet,Is Vendor Business Type - Women Owned,Is Vendor Business Type - Minority Owned Business,Is Vendor Business Type - Asian Indian,Is Vendor Business Type - Asian Pacific,Is Vendor Business Type - Black Owned,Is Vendor Business Type - Hispanic Owned,Is Vendor Business Type - Native American,Is Vendor Business Type - Other Minority Owned,Is Vendor Business Type - Alaskan Native Owned Corporation or Firm,Is Vendor Business Type - American Indian,Is Vendor Business Type - Indian Tribe,Is Vendor Business Type - Native Hawaiian Owned Organization or Firm,Is Vendor Business Type - Tribally Owned,Is Vendor Business Type - Emerging Small Business,Contracting Officer's Business Size Determination,Number Of Offers Received,Number of Actions,Action Obligation,Base and Exercised Options Value,Base and All Options Value
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBG12,P00003,0,,11/02/2015,11/02/2015,11/13/2015,11/15/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,322230,STATIONERY PRODUCT MANUFACTURING,NAVY REQUIREMENT,KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBG50,P00004,0,,11/20/2015,11/20/2015,11/13/2015,11/13/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,322230,STATIONERY PRODUCT MANUFACTURING,"CARTRIDGE, YELLOW",KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBG50,P00003,0,,11/02/2015,11/02/2015,11/13/2015,11/13/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,322230,STATIONERY PRODUCT MANUFACTURING,"CARTRIDGE, YELLOW",KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBY13,P00002,0,,12/31/2015,12/31/2015,09/04/2015,09/04/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,5975,ELECTRICAL HARDWARE AND SUPPLIES,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,SHIELD,NEW HAVEN,MERIDEN,CT,05,064507169,UNITED STATES,UNITED STATES,NOT COMPETED,ONLY ONE SOURCE - OTHER ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,017592135,"CANBERRA INDUSTRIES, INC.",800 RESEARCH PKWY,,MERIDEN,CONNECTICUT,064507169,UNITED STATES,05,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010416PBM83,P00001,0,,05/25/2016,12/09/2015,09/14/2016,09/14/2016,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,6685,"PRESSURE, TEMPERATURE, AND HUMIDITY MEASURING AND CONTROLLING INSTRUMENTS",334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",NAVY REQUIREMENT,VIRGINIA BEACH CITY,VIRGINIA BEACH,VA,02,234622525,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,CHANGE ORDER,809293020,"MMC METROLOGY LAB, INC",4989 CLEVELAND STREET,,VIRGINIA BEACH,VIRGINIA,234622525,UNITED STATES,02,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010416PBR59,P00001,0,,04/01/2016,01/07/2016,05/31/2016,05/31/2016,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,5331,O-RING,336310,MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,NAVY REQUIREMENT,MONTGOMERY,VANDALIA,OH,10,453779632,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,110480956,INTEGRATED PROCUREMENT TECHNOLOGIES,1025 S BROWN SCHOOL RD,,VANDALIA,OHIO,453779632,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010416PED40,P00002,0,,07/29/2016,05/24/2016,09/21/2016,09/21/2016,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,6630,CHEMICAL ANALYSIS INSTRUMENTS,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,NAVY REQUIREMENT,DELAWARE,COLUMBUS,OH,12,432404035,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,FUNDING ONLY ACTION,194649323,"METTLER-TOLEDO, LLC",1900 POLARIS PKWY,,COLUMBUS,OHIO,432404035,UNITED STATES,12,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,-$0.32,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00173,NAVAL RESEARCH LABORATORY,NO REGION IDENTIFIED,N0017314F2001,P00014,0,HHSN316201200048W,05/04/2016,05/04/2016,12/18/2016,12/18/2016,,1700,DEPT OF THE NAVY,N00173,NAVAL RESEARCH LABORATORY,AC63,R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ADVANCED DEVELOPMENT),541512,COMPUTER SYSTEMS DESIGN SERVICES,IGF::OT::IGF PR#55-M202-16:  R&D TO SUPPORT COMMUNICATIONS BRANCH OF THE IT DIVISION.,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,203750001,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,COST PLUS FIXED FEE,DELIVERY ORDER,FUNDING ONLY ACTION,799194279,"SOTERA DEFENSE SOLUTIONS, INC",760 LYNNHAVEN PKWY STE 200,,VIRGINIA BEACH,VIRGINIA,234527325,UNITED STATES,02,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$9,250.00",$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010414PET93,P00003,0,,11/02/2015,11/02/2015,11/02/2015,11/02/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,6685,"PRESSURE, TEMPERATURE, AND HUMIDITY MEASURING AND CONTROLLING INSTRUMENTS",334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES","PYROMETER,INDICATIN",HANCOCK,NEWELL,WV,01,260501111,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,TERMINATE FOR CONVENIENCE (COMPLETE OR PARTIAL),193966876,BELLOFRAM CORPORATION,8019 OHIO RIVER BLVD,,NEWELL,WEST VIRGINIA,260500000,UNITED STATES,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"-$26,956.68","-$26,956.68","-$26,956.68"
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010414PET93,P00002,0,,10/23/2015,10/23/2015,10/31/2015,10/31/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,6685,"PRESSURE, TEMPERATURE, AND HUMIDITY MEASURING AND CONTROLLING INSTRUMENTS",334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",NAVY REQUIREMENT,HANCOCK,NEWELL,WV,01,260501111,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,193966876,BELLOFRAM CORPORATION,8019 OHIO RIVER BLVD,,NEWELL,WEST VIRGINIA,260500000,UNITED STATES,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010416PBZ36,P00001,0,,07/12/2016,07/12/2016,07/13/2016,07/13/2016,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,4820,"VALVES, NONPOWERED",332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,NAVY REQUIREMENT,TRAVIS,SPICEWOOD,TX,25,786696867,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,968837732,"BRANDAMAR, INC.",5004 BEE CREEK RD STE 400,,SPICEWOOD,TEXAS,786696867,UNITED STATES,25,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PVA81,P00002,0,,03/16/2016,03/16/2016,02/22/2016,03/16/2016,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,4820,"VALVES, NONPOWERED",332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,NAVY REQUIREMENT,WAUKESHA,NEW BERLIN,WI,05,531517301,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,006095616,"MILWAUKEE VALVE COMPANY, INC.",16550 W STRATTON DR,,NEW BERLIN,WISCONSIN,531517301,UNITED STATES,05,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,2,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PEK23,P00001,0,,11/09/2015,11/09/2015,11/09/2015,11/09/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,4470,NUCLEAR REACTORS,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,NAVY REQUIREMENT,BERGEN,SOUTH HACKENSACK,NJ,09,076061544,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,061051132,"MARINE ELECTRIC SYSTEMS, INC.",80 WESLEY ST,,SOUTH HACKENSACK,NEW JERSEY,076061544,UNITED STATES,09,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBG54,P00003,0,,11/02/2015,11/02/2015,11/13/2015,11/13/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,322230,STATIONERY PRODUCT MANUFACTURING,"CARTRIDGE, MAGENTA",KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBG54,P00004,0,,11/20/2015,11/20/2015,11/13/2015,11/13/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,322230,STATIONERY PRODUCT MANUFACTURING,"CARTRIDGE, MAGENTA",KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBG49,P00003,0,,11/02/2015,11/02/2015,11/13/2015,11/13/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,322230,STATIONERY PRODUCT MANUFACTURING,NAVY REQUIREMENT,KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBG49,P00004,0,,11/20/2015,11/20/2015,11/13/2015,11/13/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,322230,STATIONERY PRODUCT MANUFACTURING,NAVY REQUIREMENT,KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBG45,P00003,0,,12/01/2015,12/01/2015,08/06/2015,08/06/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,322230,STATIONERY PRODUCT MANUFACTURING,"CARTRIDGE, BLACK",KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBG45,P00004,0,,12/09/2015,12/09/2015,08/06/2015,08/06/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,322230,STATIONERY PRODUCT MANUFACTURING,"CARTRIDGE, BLACK",KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBF18,P00003,0,,11/10/2015,11/10/2015,11/13/2015,11/13/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,325910,PRINTING INK MANUFACTURING,"CARTRIDGE, YELLOW",KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010415PBF18,P00004,0,,11/20/2015,11/20/2015,11/13/2015,11/13/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7510,OFFICE SUPPLIES,325910,PRINTING INK MANUFACTURING,"CARTRIDGE, YELLOW",KENDALL,YORKVILLE,IL,14,605601706,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,038062712,DOCUMENT IMAGING DIMENSIONS INC.,205 BEAVER ST,,YORKVILLE,ILLINOIS,605601706,UNITED STATES,14,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010414PET93,P00001,0,,10/22/2015,10/22/2015,10/30/2015,10/30/2015,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,6685,"PRESSURE, TEMPERATURE, AND HUMIDITY MEASURING AND CONTROLLING INSTRUMENTS",334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES","PYROMETER,INDICATIN",HANCOCK,NEWELL,WV,01,260501111,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,193966876,BELLOFRAM CORPORATION,8019 OHIO RIVER BLVD,,NEWELL,WEST VIRGINIA,260500000,UNITED STATES,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
97,4930,002,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,N0010413CBA43,P00007,0,,07/29/2016,07/29/2016,07/29/2016,07/29/2016,,1700,DEPT OF THE NAVY,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,4710,"PIPE, TUBE AND RIGID TUBING",331420,"COPPER ROLLING, DRAWING, EXTRUDING, AND ALLOYING",NAVY REQUIREMENT,WAYNE,ORRVILLE,OH,16,446679172,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DEFINITIVE CONTRACT,OTHER ADMINISTRATIVE ACTION,078717131,MOOG INC.,1701 N MAIN ST,,ORRVILLE,OHIO,446679172,UNITED STATES,16,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
